Month,Date,Day of Week,POS Txn,Style,Dept,Txns,Sales U,Sales $,BasketU,Basket$,AvgBskt$,AvgBsktU
2017:03-APR,4/22/2017,Saturday,653247845,10077215:Micheal Kors Keaton Slip On Mk Sig Pvc Brown_D,0291:WOMENS FTWR:DRS/CAS,1,1,$60,8,$198,$197.97,8.0
2017:03-APR,4/22/2017,Saturday,653247845,10305482:VS COTTON CROCHET MESH HEART BACK HIPHUG BLUE WATE,0230:DAYWEAR,1,1,$5,8,$198,$197.97,8.0
2017:03-APR,4/22/2017,Saturday,653247845,10305683:VS COTTON CTN HIPHGR HEART BACK RUSHED B NOVELTY C,0230:DAYWEAR,1,1,$5,8,$198,$197.97,8.0
2017:03-APR,4/22/2017,Saturday,653247845,10464248:VS COTTON LACE REMIX GEO FRONT BIKINI BELL DONNA,0230:DAYWEAR,1,1,$5,8,$198,$197.97,8.0
2017:03-APR,4/22/2017,Saturday,653247845,10572051:VS COTTON LW CHEEKY PINK CITRUS CHEERFUL DOT,0230:DAYWEAR,1,1,$5,8,$198,$197.97,8.0
2017:03-APR,4/22/2017,Saturday,653247845,10664034:VS COTTON COTTON HIPHUGGER PINK,0230:DAYWEAR,1,1,$5,8,$198,$197.97,8.0
2017:03-APR,4/22/2017,Saturday,653247845,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,8,$198,$197.97,8.0
2017:03-APR,4/22/2017,Saturday,653247845,10803697:MICHAEL KORS MAHARI THONG ORANGE 40S7MHFA1L,0291:WOMENS FTWR:DRS/CAS,1,1,$63,8,$198,$197.97,8.0
2017:03-APR,4/22/2017,Saturday,653247845,10830698:LEVI GOOD WESTERN DRESS LOVE BLUE,0179:LADIES DENIM,1,1,$50,8,$198,$197.97,8.0
2017:03-APR,4/22/2017,Saturday,653247852,10760476:KARL LAGERFELD LAVEDA SANDAL BLK,0291:WOMENS FTWR:DRS/CAS,1,1,$91,3,$144,$143.98,3.0
2017:03-APR,4/22/2017,Saturday,653247852,10781114:SLEEPLESS,0819:PRE-RECORDED A/V,1,1,$18,3,$144,$143.98,3.0
2017:03-APR,4/22/2017,Saturday,653247852,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,3,$144,$143.98,3.0
2017:03-APR,4/22/2017,Saturday,653247852,7674170:TOTAL MOISTURE FACIAL CREAM,0593:PRESTIGE COSMETICS,1,1,$35,3,$144,$143.98,3.0
2017:03-APR,4/22/2017,Saturday,653247865,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$11,$11.19,1.0
2017:03-APR,4/22/2017,Saturday,653247865,8743843:IZOD DRESS STRAP DOUBLE KEEPER BELT BLACK:44,0359:MENS ACCESSORIES,1,1,$11,1,$11,$11.19,1.0
2017:03-APR,4/22/2017,Saturday,653247866,10685028:ZAC & RACHEL TIE FRONT CRINKLED TUNIC ROSE,0177:PETITE SEPARATES,1,1,$14,1,$14,$13.99,1.0
2017:03-APR,4/22/2017,Saturday,653247866,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$14,$13.99,1.0
2017:03-APR,4/22/2017,Saturday,653247867,10515170:STYLE & CO DENIM TUMMY MODERN BOOT RINSE - OCT,0187:PETITE COLLECTIONS,1,1,$24,2,$42,$42.49,2.0
2017:03-APR,4/22/2017,Saturday,653247867,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,2,$42,$42.49,2.0
2017:03-APR,4/22/2017,Saturday,653247867,8734056:E/S DUO TWILIGHT MAUVE / BRAND,0593:PRESTIGE COSMETICS,1,1,$18,2,$42,$42.49,2.0
2017:03-APR,4/22/2017,Saturday,653247868,"10793466:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$27,$26.59,1.0
2017:03-APR,4/22/2017,Saturday,653247868,4967374:LEVI 501 005010194 DK STN BAS,0343:MENS DENIM JEANS,1,1,$27,1,$27,$26.59,1.0
2017:03-APR,4/22/2017,Saturday,653247874,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$6,$6.29,1.0
2017:03-APR,4/22/2017,Saturday,653247874,9102626:HANES BOYS 5PK TANK WHITE S,0469:BOYS ACCESSORIES,1,1,$6,1,$6,$6.29,1.0
2017:03-APR,4/22/2017,Saturday,653247875,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,5,$21,$20.53,5.0
2017:03-APR,4/22/2017,Saturday,653247875,27058:AGC ED 3.69,0532:AMERICAN GREETINGS,1,2,$6,5,$21,$20.53,5.0
2017:03-APR,4/22/2017,Saturday,653247875,3487936:AGCE569,0532:AMERICAN GREETINGS,1,1,$5,5,$21,$20.53,5.0
2017:03-APR,4/22/2017,Saturday,653247875,6333056:AGC E 4.79,0532:AMERICAN GREETINGS,1,1,$4,5,$21,$20.53,5.0
2017:03-APR,4/22/2017,Saturday,653247875,894093:HANES 5PK CRW T-SHIRTS SZ. SM,0469:BOYS ACCESSORIES,1,1,$6,5,$21,$20.53,5.0
2017:03-APR,4/22/2017,Saturday,653247892,10729190:Brahmin Jody Crossbody Pearl Melbourne,0271:HANDBAGS,1,1,$105,1,$105,$105.00,1.0
2017:03-APR,4/22/2017,Saturday,653247892,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$105,$105.00,1.0
2017:03-APR,4/22/2017,Saturday,653248291,10773488:9WEST 9PK LOW CUT FLORAL MIST MULTI,0261:HOSIERY,1,1,$6,2,$12,$11.72,2.0
2017:03-APR,4/22/2017,Saturday,653248291,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,2,$12,$11.72,2.0
2017:03-APR,4/22/2017,Saturday,653248291,6115844:L'OREAL INFALLIBLE EYELINER BLACK,0590:MASS COSMETICS,1,1,$6,2,$12,$11.72,2.0
2017:03-APR,4/22/2017,Saturday,653248321,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$35,$34.99,1.0
2017:03-APR,4/22/2017,Saturday,653248321,9715424:Stacy Adams 20119-001 Canton  Bike Toe Oxford Blac,0391:MENS SHOES,1,1,$35,1,$35,$34.99,1.0
2017:03-APR,4/22/2017,Saturday,653248338,10250316:Cedar Street Medium Harmony Tote Crisp Linen,0271:HANDBAGS,1,1,$140,1,$140,$139.98,1.0
2017:03-APR,4/22/2017,Saturday,653248338,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$140,$139.98,1.0
2017:03-APR,4/22/2017,Saturday,653248378,10633724:CACTUS S/S SPORTHSHIRT PRINTED S17 FEB,0355:MENS CLASSIFICATIONS,1,1,$9,1,$9,$9.09,1.0
2017:03-APR,4/22/2017,Saturday,653248378,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$9,$9.09,1.0
2017:03-APR,4/22/2017,Saturday,653248399,10717804:ALFANI APR 17 FLUTTER CHEMISE GEO MEDALLION,0240:SLEEPWEAR/LOUNGEWEAR,1,1,$13,10,$74,$73.52,10.0
2017:03-APR,4/22/2017,Saturday,653248399,10728464:PGA TOUR S/S POLO POLY TEXT W/CONTRAST S17,0355:MENS CLASSIFICATIONS,1,1,$11,10,$74,$73.52,10.0
2017:03-APR,4/22/2017,Saturday,653248399,10749696:9WEST 9PK LOW CUT STRIPE WHEAT COMBO MULTI,0261:HOSIERY,1,1,$5,10,$74,$73.52,10.0
2017:03-APR,4/22/2017,Saturday,653248399,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,10,$74,$73.52,10.0
2017:03-APR,4/22/2017,Saturday,653248399,2115525:Dept 359 Unscanned Items,0359:MENS ACCESSORIES,1,1,$0,10,$74,$73.52,10.0
2017:03-APR,4/22/2017,Saturday,653248399,3451698:MT DEW DIET 12OZ 12PK FRIDGE MATE CAN,0962:BEVERAGES,1,1,$3,10,$74,$73.52,10.0
2017:03-APR,4/22/2017,Saturday,653248399,3469930:MUG ROOTBEER DIET 12OZ 12PK FRIDGE PACK CAN,0962:BEVERAGES,1,2,$6,10,$74,$73.52,10.0
2017:03-APR,4/22/2017,Saturday,653248399,6485494:CRUSH 12OZ ORANGE DIET FM 12PK CAN,0962:BEVERAGES,1,1,$3,10,$74,$73.52,10.0
2017:03-APR,4/22/2017,Saturday,653248399,8046397:REDEMPTION NAVY-MARINE CORPS RELIEF SOCIETY,0999:UNSCANNED ITEMS,1,1,$0,10,$74,$73.52,10.0
2017:03-APR,4/22/2017,Saturday,653248399,8174237:(D)DALE EARNHARDT JR 16oz WRAP W/ BLK LID,0056:SOUVENIR,1,1,$3,10,$74,$73.52,10.0
2017:03-APR,4/22/2017,Saturday,653248399,8174346:TONY STEWART 16oz WRAP W/ BLK LID_D,0056:SOUVENIR,1,1,$4,10,$74,$73.52,10.0
2017:03-APR,4/22/2017,Saturday,653248399,8315094:COLUMBIA MEEKER PEAK SS KNIT NAVY,0353:MENS OUTDOOR,1,1,$11,10,$74,$73.52,10.0
2017:03-APR,4/22/2017,Saturday,653248399,8707937:(D)WRAP HRLY LDY RDE LBLK 16OZ,0056:SOUVENIR,1,1,$3,10,$74,$73.52,10.0
2017:03-APR,4/22/2017,Saturday,653248399,8827169:(D)WRAP DUCK COMMANDER SI LBLK 24OZ,0056:SOUVENIR,1,2,$9,10,$74,$73.52,10.0
2017:03-APR,4/22/2017,Saturday,653248399,8827195:(D)WRAP DUCK FEAR BEARD LBLK 24OZ,0056:SOUVENIR,1,2,$9,10,$74,$73.52,10.0
2017:03-APR,4/22/2017,Saturday,653248399,8914282:JOCKEY 4PK BOXER BRIEF (ASST)_D,0360:MENS FURNISHINGS,1,1,$21,10,$74,$73.52,10.0
2017:03-APR,4/22/2017,Saturday,653248447,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$418,$417.90,1.0
2017:03-APR,4/22/2017,Saturday,653248447,9870214:D7BH 14KW TANZ RG D0 C18 Gold157,0587:JEWELRY CONSIGNMENT,1,1,$418,1,$418,$417.90,1.0
2017:03-APR,4/22/2017,Saturday,653248448,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$445,$445.20,1.0
2017:03-APR,4/22/2017,Saturday,653248448,8698861:D7BH 14K DR RING D-0.2 C-0.48 Gold-1.52,0587:JEWELRY CONSIGNMENT,1,1,$445,1,$445,$445.20,1.0
2017:03-APR,4/22/2017,Saturday,653248449,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$84,$83.99,1.0
2017:03-APR,4/22/2017,Saturday,653248449,"6903944:14K 16"" 5X5.5 FW PEARL STRAND",0584:GEMSTONES,1,1,$84,1,$84,$83.99,1.0
2017:03-APR,4/22/2017,Saturday,653248451,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,"$1,287","$1,287.44",1.0
2017:03-APR,4/22/2017,Saturday,653248451,9542790:D7WL 1 1/2CTW 14Y OVAL DIA HOOP EARRING,0587:JEWELRY CONSIGNMENT,1,1,"$1,287",1,"$1,287","$1,287.44",1.0
2017:03-APR,4/22/2017,Saturday,653248452,10580593:CRISLU SS/PLAT 24.80 CTTW BLUE QUARTZ CZ SERENITY,0581:BRIDGE JEWELRY,1,1,$221,1,$221,$221.20,1.0
2017:03-APR,4/22/2017,Saturday,653248452,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$221,$221.20,1.0
2017:03-APR,4/22/2017,Saturday,653248453,10113393:CRISLU LOGO SS/18K ROSE 0.14 CTTW DOG TAG & ANCHOR,0581:BRIDGE JEWELRY,1,1,$48,1,$48,$47.59,1.0
2017:03-APR,4/22/2017,Saturday,653248453,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$48,$47.59,1.0
2017:03-APR,4/22/2017,Saturday,653248454,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$87,$87.49,1.0
2017:03-APR,4/22/2017,Saturday,653248454,8807863:CRISLU SS/PLAT 3.50 CTTW SAPPHIRE BLUE CZ PEAR DRO,0581:BRIDGE JEWELRY,1,1,$87,1,$87,$87.49,1.0
2017:03-APR,4/22/2017,Saturday,653248455,10331366:NADRI SILVER TONE SQ CZ PENDANT - MSA,0581:BRIDGE JEWELRY,1,1,$25,1,$25,$25.19,1.0
2017:03-APR,4/22/2017,Saturday,653248455,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$25,$25.19,1.0
2017:03-APR,4/22/2017,Saturday,653248457,10758722:ASSORTED GEMSTONE JEWELRY 3.17,0587:JEWELRY CONSIGNMENT,1,1,$17,1,$17,$17.49,1.0
2017:03-APR,4/22/2017,Saturday,653248457,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$17,$17.49,1.0
2017:03-APR,4/22/2017,Saturday,653248458,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$63,$62.99,1.0
2017:03-APR,4/22/2017,Saturday,653248458,"6903955:14K 7.5"" 6X6.5 FW PEARL BRACELET",0584:GEMSTONES,1,1,$63,1,$63,$62.99,1.0
2017:03-APR,4/22/2017,Saturday,653248460,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$210,$210.00,1.0
2017:03-APR,4/22/2017,Saturday,653248460,8145177:CITIZEN MEN'S ECO DRIVE ALL TIATNIUM BRAC W/BLUE D,0585:WATCHES,1,1,$210,1,$210,$210.00,1.0
2017:03-APR,4/22/2017,Saturday,653248461,10704818:SWAROVSKI SSTU RHODIUM PLATED GIPSY PENDANT,0581:BRIDGE JEWELRY,1,1,$47,1,$47,$46.89,1.0
2017:03-APR,4/22/2017,Saturday,653248461,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$47,$46.89,1.0
2017:03-APR,4/22/2017,Saturday,653248463,"10719972:ALEX & ANI DRAGONFLY SET OF 5, RS",0581:BRIDGE JEWELRY,1,1,$71,1,$71,$71.39,1.0
2017:03-APR,4/22/2017,Saturday,653248463,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$71,$71.39,1.0
2017:03-APR,4/22/2017,Saturday,653248464,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$756,$756.00,1.0
2017:03-APR,4/22/2017,Saturday,653248464,8511152:D7FS  Dia. Earrings 1 tw RN6,0587:JEWELRY CONSIGNMENT,1,1,$756,1,$756,$756.00,1.0
2017:03-APR,4/22/2017,Saturday,653248465,10167312:NOMADES SS NAVY DOG TAG CHARM,0581:BRIDGE JEWELRY,1,1,$24,1,$24,$24.49,1.0
2017:03-APR,4/22/2017,Saturday,653248465,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$24,$24.49,1.0
2017:03-APR,4/22/2017,Saturday,653248466,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$756,$756.00,1.0
2017:03-APR,4/22/2017,Saturday,653248466,8511152:D7FS  Dia. Earrings 1 tw RN6,0587:JEWELRY CONSIGNMENT,1,1,$756,1,$756,$756.00,1.0
2017:03-APR,4/22/2017,Saturday,653248467,10773583:D7FS Dia. Earrings 3 5/8 TW  RN5,0587:JEWELRY CONSIGNMENT,1,1,"$2,268",1,"$2,268","$2,268.00",1.0
2017:03-APR,4/22/2017,Saturday,653248467,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,"$2,268","$2,268.00",1.0
2017:03-APR,4/22/2017,Saturday,653248469,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,2,$22,$22.08,2.0
2017:03-APR,4/22/2017,Saturday,653248469,8100260:SS 4MM BALL ER,0581:BRIDGE JEWELRY,1,2,$22,2,$22,$22.08,2.0
2017:03-APR,4/22/2017,Saturday,653248470,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$31,$31.49,1.0
2017:03-APR,4/22/2017,Saturday,653248470,8813636:ALEX AND ANI VINTAGE 66 GYPSY BANGLE RS,0581:BRIDGE JEWELRY,1,1,$31,1,$31,$31.49,1.0
2017:03-APR,4/22/2017,Saturday,653248471,"10128880:RETIRED ALEX AND ANI KEY TO LIFE, EWB, RS_D",0581:BRIDGE JEWELRY,1,1,$15,1,$15,$15.39,1.0
2017:03-APR,4/22/2017,Saturday,653248471,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$15,$15.39,1.0
2017:03-APR,4/22/2017,Saturday,653248472,"10447618:ALEX & ANI GUARDIAN ANGEL EWB, RS",0581:BRIDGE JEWELRY,1,1,$21,1,$21,$20.99,1.0
2017:03-APR,4/22/2017,Saturday,653248472,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$21,$20.99,1.0
2017:03-APR,4/22/2017,Saturday,653248474,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,2,$458,$457.99,2.0
2017:03-APR,4/22/2017,Saturday,653248474,8958558:PL JLe Jwlry Lifetime Plan $350-$499.99,0583:DIAMONDS/BRIDAL,1,1,$80,2,$458,$457.99,2.0
2017:03-APR,4/22/2017,Saturday,653248474,9592099:D7FS Eng. Ring 1/4 TW RN5,0587:JEWELRY CONSIGNMENT,1,1,$378,2,$458,$457.99,2.0
2017:03-APR,4/22/2017,Saturday,653248475,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$17,$17.49,1.0
2017:03-APR,4/22/2017,Saturday,653248475,9385092:SS 3PR CZ AND PEARL SET,0581:BRIDGE JEWELRY,1,1,$17,1,$17,$17.49,1.0
2017:03-APR,4/22/2017,Saturday,653248477,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,2,$203,$202.98,2.0
2017:03-APR,4/22/2017,Saturday,653248477,"8143368:(D) 24"" GP ROPE CHAIN NECKLACE",0581:BRIDGE JEWELRY,1,1,$133,2,$203,$202.98,2.0
2017:03-APR,4/22/2017,Saturday,653248477,8958557:PL JLd Jwlry Lifetime Plan $200-$349.99,0583:DIAMONDS/BRIDAL,1,1,$70,2,$203,$202.98,2.0
2017:03-APR,4/22/2017,Saturday,653248478,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$629,$629.30,1.0
2017:03-APR,4/22/2017,Saturday,653248478,"9954577:10K 24"" CURB LINK CHAIN",0582:GOLD,1,1,$629,1,$629,$629.30,1.0
2017:03-APR,4/22/2017,Saturday,653248480,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$840,$840.00,1.0
2017:03-APR,4/22/2017,Saturday,653248480,9280575:D7FS 14 DiaPendant 3/4tw RN3/RWS3,0587:JEWELRY CONSIGNMENT,1,1,$840,1,$840,$840.00,1.0
2017:03-APR,4/22/2017,Saturday,653248481,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$209,$209.30,1.0
2017:03-APR,4/22/2017,Saturday,653248481,"6494005:14KWH 20"" BOX CHAIN",0582:GOLD,1,1,$209,1,$209,$209.30,1.0
2017:03-APR,4/22/2017,Saturday,653248482,10705028:SWAROVSKI CL KRIS BEAR - A SUNFLOWER FOR YOU,0581:BRIDGE JEWELRY,1,1,$59,1,$59,$58.79,1.0
2017:03-APR,4/22/2017,Saturday,653248482,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$59,$58.79,1.0
2017:03-APR,4/22/2017,Saturday,653248484,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,0,$434,$434.44,0.0
2017:03-APR,4/22/2017,Saturday,653248484,9053149:D7FS DIA. PENDANT 1/4 TW RN3,0587:JEWELRY CONSIGNMENT,1,(1),($405),0,$434,$434.44,0.0
2017:03-APR,4/22/2017,Saturday,653248484,9804370:D7FS Dia. Pendant 1 tw RN5,0587:JEWELRY CONSIGNMENT,1,1,$839,0,$434,$434.44,0.0
2017:03-APR,4/22/2017,Saturday,653248485,"10793466:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$419,$419.30,1.0
2017:03-APR,4/22/2017,Saturday,653248485,8628679:10K WH 3/8 CTTW RND DIAMOND BAND,0583:DIAMONDS/BRIDAL,1,1,$419,1,$419,$419.30,1.0
2017:03-APR,4/22/2017,Saturday,653248486,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$13,$13.29,1.0
2017:03-APR,4/22/2017,Saturday,653248486,"9194088:S/S 20"" BAR/BEAD CHAIN",0581:BRIDGE JEWELRY,1,1,$13,1,$13,$13.29,1.0
2017:03-APR,4/22/2017,Saturday,653248487,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$31,$31.49,1.0
2017:03-APR,4/22/2017,Saturday,653248487,"5096448:SS 24"" 1.9MM DC SOLID ROPE 040",0581:BRIDGE JEWELRY,1,1,$31,1,$31,$31.49,1.0
2017:03-APR,4/22/2017,Saturday,653248488,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$70,$69.99,1.0
2017:03-APR,4/22/2017,Saturday,653248488,"8225817:8"" SS ROLO TIFFANYS HRT TAG TOGGLE BRAC",0581:BRIDGE JEWELRY,1,1,$70,1,$70,$69.99,1.0
2017:03-APR,4/22/2017,Saturday,653248490,10067618:ASURION WATCH REPAIR SERVICES,0014:REPAIRS,1,1,$10,1,$41,$40.94,1.0
2017:03-APR,4/22/2017,Saturday,653248490,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$41,$40.94,1.0
2017:03-APR,4/22/2017,Saturday,653248490,8216233:RETIRED SWAROVSKI RHODIUM PLATED PUZZLE EARRINGS_D,0581:BRIDGE JEWELRY,1,1,$41,1,$41,$40.94,1.0
2017:03-APR,4/22/2017,Saturday,653248491,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$35,$34.99,1.0
2017:03-APR,4/22/2017,Saturday,653248491,8258964:14KW 6MM BALL E/R,0582:GOLD,1,1,$35,1,$35,$34.99,1.0
2017:03-APR,4/22/2017,Saturday,653248492,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$62,$61.59,1.0
2017:03-APR,4/22/2017,Saturday,653248492,"10802961:MAJORICA  7.5-8.5""GLD PLATED STEEL 14MM SIM WHITE",0581:BRIDGE JEWELRY,1,1,$62,1,$62,$61.59,1.0
2017:03-APR,4/22/2017,Saturday,653248493,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$85,$85.39,1.0
2017:03-APR,4/22/2017,Saturday,653248493,10802933:MAJORICA 18K GP 16-18'' 16MM SIM BAROQUE WHITE PEA,0581:BRIDGE JEWELRY,1,1,$85,1,$85,$85.39,1.0
2017:03-APR,4/22/2017,Saturday,653248495,10133276:D7FS Men's Dia. Wed 1/2 tw RN3,0587:JEWELRY CONSIGNMENT,1,1,$839,2,$874,$874.43,2.0
2017:03-APR,4/22/2017,Saturday,653248495,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,2,$874,$874.43,2.0
2017:03-APR,4/22/2017,Saturday,653248495,648745:Plan JCP4 Jwlry $500-$999 2yrs date of purchase,0583:DIAMONDS/BRIDAL,1,1,$35,2,$874,$874.43,2.0
2017:03-APR,4/22/2017,Saturday,653248497,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,"$1,539","$1,539.30",1.0
2017:03-APR,4/22/2017,Saturday,653248497,8891749:14K WH 1 CTTW DIA SOLITAIRE E/R,0583:DIAMONDS/BRIDAL,1,1,"$1,539",1,"$1,539","$1,539.30",1.0
2017:03-APR,4/22/2017,Saturday,653248498,10209095:QALO SILICONE LADIES PINK RING,0583:DIAMONDS/BRIDAL,1,1,$12,2,$29,$28.88,2.0
2017:03-APR,4/22/2017,Saturday,653248498,10210704:QALO SILCONE MENS BLACK BAND,0583:DIAMONDS/BRIDAL,1,1,$17,2,$29,$28.88,2.0
2017:03-APR,4/22/2017,Saturday,653248498,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,2,$29,$28.88,2.0
2017:03-APR,4/22/2017,Saturday,653248499,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$410,$409.50,1.0
2017:03-APR,4/22/2017,Saturday,653248499,8446782:D7FS 10K DIA EARRINGS 1 TW RN7,0587:JEWELRY CONSIGNMENT,1,1,$410,1,$410,$409.50,1.0
2017:03-APR,4/22/2017,Saturday,653248500,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,3,$657,$656.98,3.0
